entry,school,category,castUI,dispel,mechanic,attributes,attributesEx,attributesEx2,attributesEx3,attributesEx4,stances,stancesNot,targets,targetCreatureType,requiresSpellFocus,casterAuraState,targetAuraState,castingTimeIndex,recoveryTime,categoryRecoveryTime,interruptFlags,auraInterruptFlags,channelInterruptFlags,procFlags,procChance,procCharges,maxLevel,baseLevel,spellLevel,durationIndex,powerType,manaCost,manCostPerLevel,manaPerSecond,manaPerSecondPerLevel,rangeIndex,speed,modelNextSpell,stackAmount,totem1,totem2,reagent1,reagent2,reagent3,reagent4,reagent5,reagent6,reagent7,reagent8,reagentCount1,reagentCount2,reagentCount3,reagentCount4,reagentCount5,reagentCount6,reagentCount7,reagentCount8,equippedItemClass,equippedItemSubClassMask,equippedItemInventoryTypeMask,effect1,effect2,effect3,effectDieSides1,effectDieSides2,effectDieSides3,effectBaseDice1,effectBaseDice2,effectBaseDice3,effectDicePerLevel1,effectDicePerLevel2,effectDicePerLevel3,effectRealPointsPerLevel1,effectRealPointsPerLevel2,effectRealPointsPerLevel3,effectBasePoints1,effectBasePoints2,effectBasePoints3,effectBonusCoefficient1,effectBonusCoefficient2,effectBonusCoefficient3,effectMechanic1,effectMechanic2,effectMechanic3,effectImplicitTargetA1,effectImplicitTargetA2,effectImplicitTargetA3,effectImplicitTargetB1,effectImplicitTargetB2,effectImplicitTargetB3,effectRadiusIndex1,effectRadiusIndex2,effectRadiusIndex3,effectApplyAuraName1,effectApplyAuraName2,effectApplyAuraName3,effectAmplitude1,effectAmplitude2,effectAmplitude3,effectMultipleValue1,effectMultipleValue2,effectMultipleValue3,effectChainTarget1,effectChainTarget2,effectChainTarget3,effectItemType1,effectItemType2,effectItemType3,effectMiscValue1,effectMiscValue2,effectMiscValue3,effectTriggerSpell1,effectTriggerSpell2,effectTriggerSpell3,effectPointsPerComboPoint1,effectPointsPerComboPoint2,effectPointsPerComboPoint3,spellVisual1,spellVisual2,spellIconId,activeIconId,spellPriority,name,nameFlags,nameSubtext,nameSubtextFlags,description,descriptionFlags,auraDescription,auraDescriptionFlags,manaCostPercentage,startRecoveryCategory,startRecoveryTime,minTargetLevel,maxTargetLevel,spellFamilyName,spellFamilyFlags,maxAffectedTargets,dmgClass,preventionType,stanceBarOrder,dmgMultiplier1,dmgMultiplier2,dmgMultiplier3,minFactionId,minReputation,requiredAuraVision,customFlags
51485,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,5,2999,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,112,107,0,0,0,0,0,0,0,0,0,0,138681344,64,0,5065,1,0,0,0,0,0,0,0,0,0,121,0,0,Empowered Recovery,16712190,Rank 2,16712190,Increases the duration of Renew by $/1000;S2 sec and increases healing done by your healing spells by $s1% to targets affected by Renew.,16712190,,16712190,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
51486,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1878,0,0,Reservoir of Light,16712190,Rank 1,16712190,Increases the effectiveness of Lightwell's Splendor of Light by $s1%.,16712190,,16712190,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
51487,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1878,0,0,Reservoir of Light,16712190,Rank 2,16712190,Increases the effectiveness of Lightwell's Splendor of Light by $s1%.,16712190,,16712190,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
51488,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1878,0,0,Reservoir of Light,16712190,Rank 3,16712190,Increases the effectiveness of Lightwell's Splendor of Light by $s1%.,16712190,,16712190,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
51489,3,0,0,0,0,65536,136,536870912,196608,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7977,0,66,0,0,Earthquake Aftershock,4128894,,4128892,,4128894,,4128892,0,0,0,0,0,11,2.25E+15,0,1,0,-1,1,1,1,0,0,0,0
51491,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16384,15,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51493,0,0,0,0,0,0,0,2047,0,0,Tidal Surge,16712190,Rank 1,16712190,"After healing a target affected by your Healing Way effect, you have a $h% chance to regain mana equal to $s1% of the base cost of the spell.",16712190,,16712190,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0
51492,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16384,30,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51493,0,0,0,0,0,0,0,2047,0,0,Tidal Surge,16712190,Rank 2,16712190,"After healing a target affected by your Healing Way effect, you have a $h% chance to regain mana equal to $s1% of the base cost of the spell.",16712190,,16712190,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0
51493,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,283,0,0,Tidal Surge,4128894,,4128894,Restores $s1 mana.,8323198,,4128892,0,0,0,0,0,11,0,0,1,0,-1,1,1,1,0,0,0,0
51494,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51479,0,0,0,0,0,107,0,1796,0,0,Chastise,4128894,Rank 2,4128894,,8323196,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
51495,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51480,0,0,0,0,0,107,0,1796,0,0,Chastise,4128894,Rank 3,4128894,,8323196,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
51496,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,18,18,21,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 2,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51497,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,28,28,21,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 3,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51498,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,38,38,21,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,69,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 4,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51499,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,48,48,21,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,89,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 5,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51500,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,58,58,21,0,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,109,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 6,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51501,3,0,0,0,0,327680,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69972,0,0,0,60,60,21,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,119,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,956,122,0,Aspect of the Wolf,16712190,Rank 7,16712190,"The hunter takes on the aspects of a wolf, increasing melee attack power by $s1.  Only one Aspect can be active at a time.",16712190,Increases melee attack power by $s1.,16712190,0,133,1500,0,0,9,1048576,0,1,1,2,1,1,1,0,0,0,0
51502,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51496,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 2,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51503,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51497,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 3,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51504,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51498,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 4,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51505,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51499,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 5,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51506,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51500,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 6,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51507,0,0,0,0,0,262400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51501,0,0,0,0,0,222,0,956,0,0,Aspect of the Wolf,16712190,Rank 7,16712190,Teaches Aspect of the Wolf (Rank 7),16712190,,16712190,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
51508,0,0,0,0,0,262400,0,0,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19434,0,0,0,0,0,107,0,1629,0,0,Aimed Shot,4128894,Rank 1,4128894,,4128892,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
51509,3,0,0,4,0,65920,0,131072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,22,22,18,0,0,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256,0,0,Scorpid Sting Damage Reduction,16712190,Rank 1,16712190,"Damage reduction effect of Scorpid Sting needs to be a separate spell because of the weapon requirements of the spell, otherwise debuff will apply only to ranged damage.",16712190,Physical damage done decreased by $s1%.,16712190,0,0,0,0,0,9,4294967296,0,3,2,-1,1,1,1,0,0,0,0
51510,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,73103,0,0,0,0,0,0,0,0,353,0,2333,0,0,Pumpkin,16712190,,16712190,"This playful pup with a warm, orange coat is always ready for adventure, bringing a touch of cheer to your journey.",16712190,,16712190,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
51511,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,73104,0,0,0,0,0,0,0,0,353,0,2333,0,0,Biscuit,16712190,,16712190,"With its noble black and white coat, this corgi exudes both grace and bravery, a perfect ally for any adventurer.",16712190,,16712190,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
51512,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,100,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51514,0,0,0,0,0,0,0,2243,0,50,Piercing Shots,4128894,Rank 1,8323198,"Your critical strikes from Multi-Shot, Steady Shot and Aimed Shot cause the target to bleed, dealing $s1% of the damage over $51514d.  This damage generates no threat.",4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51513,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,100,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51514,0,0,0,0,0,0,0,2243,0,50,Piercing Shots,4128894,Rank 2,8323198,"Your critical strikes from Multi-Shot, Steady Shot and Aimed Shot cause the target to bleed, dealing $s1% of the damage over $51514d.  This damage generates no threat.",4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51514,0,0,0,0,15,0,1024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,4,4,31,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,Piercing Shots,4128894,,4128894,Wounds the target causing them to bleed over $d.,4128894,Bleeding and taking damage every $t1 seconds.,4128894,0,0,0,0,0,9,34359738368,0,3,0,-1,1,1,1,0,0,0,0
51515,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,Improved Marksmanship,4128894,Rank 1,8323198,Increases the damage of Steady Shot and Aimed Shot by $s1%.,4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51516,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,Improved Marksmanship,4128894,Rank 2,8323198,Increases the damage of Steady Shot and Aimed Shot by $s1%.,4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51517,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,320,3,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,137217,0,0,0,0,0,51519,0,0,0,0,0,0,0,2330,0,0,Endless Quiver,4128894,Rank 1,8323198,"Your Auto Shot, Arcane Shot, Steady Shot and Multi-Shot have a $h% chance to fire an additional normal ranged attack.  This additional shot does not spend ammo.",4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51518,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,320,6,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,137217,0,0,0,0,0,51519,0,0,0,0,0,0,0,2330,0,0,Endless Quiver,4128894,Rank 2,8323198,"Your Auto Shot, Arcane Shot, Steady Shot and Multi-Shot have a $h% chance to fire an additional normal ranged attack.  This additional shot does not spend ammo.",4128894,,4128892,0,0,0,0,0,9,0,0,0,0,-1,1,1,1,0,0,0,0
51519,0,0,0,0,0,327698,0,0,98304,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,101,0,0,1,1,0,0,0,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,327692,0,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7958,0,83,122,50,Extra Shot,16712190,,16712190,Shoots a normal ranged shot at the target.,16712190,Firing at the target.,16712190,0,0,0,0,0,9,1,0,3,2,-1,1,1,1,0,0,0,0
51520,6,0,0,0,0,65920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,101,0,0,40,40,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,35,35,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,-1,-1,0,0,0,1,1,0,0,0,0,11,11,0,167,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122,0,[Deprecated] Trueshot Aura Percent Bonus,4128894,Rank 1,4128894,Increases the attack power of party members within $a1 yards by $s1%.  The aura lasts until cancelled.,4128894,Attack power increased by $s1%.,4128894,0,0,0,0,0,9,0,0,0,1,0,1,1,0,0,0,0,0
